label;mean_1;std_1;min_1;max_1;med_1;kur_1;ske_1;perc25_1;perc75_1;mean_2;std_2;min_2;max_2;med_2;kur_2;ske_2;perc25_2;perc75_2;mean_3;std_3;min_3;max_3;med_3;kur_3;ske_3;perc25_3;perc75_3;mean_4;std_4;min_4;max_4;med_4;kur_4;ske_4;perc25_4;perc75_4;mean_5;std_5;min_5;max_5;med_5;kur_5;ske_5;perc25_5;perc75_5;mean_6;std_6;min_6;max_6;med_6;kur_6;ske_6;perc25_6;perc75_6;mean_7;std_7;min_7;max_7;med_7;kur_7;ske_7;perc25_7;perc75_7;mean_8;std_8;min_8;max_8;med_8;kur_8;ske_8;perc25_8;perc75_8;mean_9;std_9;min_9;max_9;med_9;kur_9;ske_9;perc25_9;perc75_9;mean_10;std_10;min_10;max_10;med_10;kur_10;ske_10;perc25_10;perc75_10;mean_11;std_11;min_11;max_11;med_11;kur_11;ske_11;perc25_11;perc75_11;mean_12;std_12;min_12;max_12;med_12;kur_12;ske_12;perc25_12;perc75_12;mean_13;std_13;min_13;max_13;med_13;kur_13;ske_13;perc25_13;perc75_13
1.0;0.40112;-0.51081;-0.57669;-0.41288;15.36660;11.50507;14.13815;-0.90538;0.26796;0.06972;2.22226;0.50366;-4.94162;0.13086;0.10106;0.13697;0.17059;2.26262;2.58719;5.54553;0.36440;0.31361;0.10088;30.12554;25.77020;103.52754;0.03149;-0.70844;-0.75787;-0.83160;9.55539;1.82313;0.00350;-3.10010;-0.62646;-0.99463;-258.87500;-64.75000;-281.56250;0.63983;-0.20605;-0.09888;-0.01447;17.74062;17.96170;17.99736;-0.07178;1.15869;0.63623;88.81250;103.12500;458.50000;0.44803;-0.50824;-0.58829;-0.43076;16.56805;12.32811;16.98541;-0.95752;0.15674;0.06592;0.87500;0.31250;4.03125;0.73164;1.48818;4.09599;1.15633;0.16614;2.41676;1.24643;8.12656;0.78287;32.68227;23.16595;2.26513;2.85309;-1.14595;0.57185;2.01154;0.02123;-1.18310;-1.86144;-1.62833;-1.36099;0.98154;-2.01285;-2.96526;0.89600;0.09066;0.35231;-0.54715;-0.67267;-0.47229;14.56442;12.09989;12.42786;-0.98560;0.11047;0.04016;-7.54688;-10.40625;-16.89062;0.47902;-0.47881;-0.55777;-0.36041;17.07094;12.61310;17.34075;-0.77637;0.39233;0.08252;16.29688;3.21875;27.10938
1.0;-0.76847;-0.04722;-0.47014;-0.11649;3.30951;14.47242;9.86855;0.83629;0.24566;-0.38962;-2.94453;-0.71920;0.21554;0.13357;0.29879;0.11316;0.22973;1.62886;5.19039;2.67259;0.27949;0.24087;0.14848;26.24887;30.71030;58.37016;-0.89893;-0.86023;-0.75421;-0.41467;0.40223;0.00207;1.53346;0.10010;-1.23389;-0.92432;-144.56250;-171.68750;-331.18750;-0.15338;0.53107;-0.14203;0.36707;8.52111;17.99864;17.93654;2.69385;0.86670;0.55762;163.12500;121.87500;221.68750;-0.81219;0.05176;-0.50244;-0.16681;2.57010;16.15770;9.58073;0.88477;0.19434;-0.40381;-1.12500;0.00000;-0.18750;5.78024;0.24585;-0.14379;-0.30691;0.11850;2.71550;2.12914;6.84980;0.32002;3.49728;5.34600;5.91812;9.04211;2.20924;-1.01758;0.24801;0.96808;0.96346;-2.09457;-0.01332;1.26519;0.35777;1.01319;0.37913;-0.53301;-0.86594;-0.84656;-0.16467;-0.54190;-0.29095;2.30338;15.51638;8.64139;0.69312;0.05054;-0.48657;-11.84375;-9.68750;-14.81250;-0.73511;0.14999;-0.39188;-0.08096;4.37264;17.16199;10.76157;0.92529;0.41064;-0.33130;6.18750;8.81250;17.28125
1.0;0.28339;-0.62811;-0.64258;-0.17861;12.56445;12.84839;4.43614;-0.66385;0.69426;-0.01378;2.24126;-6.23431;-0.66204;0.08899;0.06995;0.13919;0.21966;1.45373;2.05108;6.39772;0.56262;0.32333;0.08531;49.33402;40.96504;124.38270;0.02002;-0.71698;-0.73492;-0.82458;8.94852;5.89989;0.00285;-3.51025;-1.85107;-0.32617;-392.81250;-87.00000;-285.31250;0.43744;-0.35693;-0.12817;0.06195;17.60747;13.80778;17.98606;-0.09961;1.17041;0.22852;92.43750;143.31250;496.81250;0.29437;-0.65216;-0.68445;-0.13934;12.48777;13.53916;1.32876;-0.53564;0.77100;-0.01660;2.75000;0.25000;-0.50000;0.93582;4.60002;5.47083;1.81595;2.95416;6.52800;0.12282;11.24634;26.36886;1.06773;25.57614;2.87960;4.12929;-0.92256;1.98406;2.56793;-1.51372;0.99277;-2.89198;1.36360;-3.28448;-4.34465;-0.55333;-3.93254;0.87587;0.76698;0.25021;-0.66052;-0.71027;-0.22107;11.81200;13.30684;0.63253;-0.58594;0.70923;-0.04565;-5.93750;-28.40625;-20.21875;0.34552;-0.61044;-0.66470;-0.00687;13.00087;13.59274;8.64960;-0.43481;0.81934;0.04077;25.93750;8.56250;10.62500
1.0;-0.78213;0.12851;-0.55628;-0.16338;2.30428;13.26448;8.39981;0.94823;0.13124;-0.29759;2.59267;1.17190;0.46890;0.08458;0.11819;0.08387;0.08685;1.18033;6.36059;2.06602;0.23683;0.20774;0.13377;60.12784;38.91492;69.28357;-0.92798;-0.25311;-0.75531;-0.42902;0.10520;0.00058;0.99740;0.27344;-0.32324;-0.86426;-134.68750;-187.06250;-369.50000;-0.37775;0.52881;-0.17059;-0.00354;7.97179;17.99359;11.05432;2.64453;2.18555;0.29004;648.62500;166.50000;209.18750;-0.80426;0.11993;-0.56274;-0.15350;2.08065;16.24154;8.71678;0.91943;0.09766;-0.32178;-1.25000;-0.75000;-2.12500;7.28065;1.91533;4.00250;-0.06196;5.03443;-0.08634;4.22470;17.05824;29.76706;0.63620;59.44145;6.54705;8.79357;2.36487;0.56009;1.12537;-0.51151;1.73297;-1.31123;-1.99688;3.17260;3.75154;0.43974;6.47918;0.50937;-1.20241;-0.82837;0.06049;-0.59436;-0.22528;1.74517;14.82436;8.23556;0.85693;0.00879;-0.38574;-16.43750;-10.93750;-16.43750;-0.77209;0.20520;-0.52948;-0.09564;2.54182;17.28288;9.55202;0.97656;0.20215;-0.22119;13.43750;8.56250;19.06250
1.0;0.41262;-0.54468;-0.53954;-0.42338;15.71816;11.83049;10.66859;-1.00033;0.21854;-0.01920;-0.18767;1.27642;3.08132;0.11638;0.07383;0.12333;0.16903;1.89643;2.83278;6.89620;0.37483;0.27534;0.15781;60.94162;38.41938;118.48326;0.02484;-0.75531;-0.84540;-0.79663;9.30612;4.26880;0.00050;-2.93701;-0.75195;-0.87207;-364.93750;-132.62500;-377.25000;0.57568;-0.36108;-0.09277;-0.01160;17.94242;16.30739;17.99332;-0.31885;1.30615;0.89111;264.00000;120.87500;430.75000;0.42746;-0.53497;-0.55322;-0.47299;16.66010;12.24899;15.87629;-0.96387;0.13184;0.04004;-0.59375;2.34375;6.59375;2.64022;0.59578;4.19357;0.03987;1.53533;1.29346;-1.54385;10.07078;1.83179;5.50635;12.04568;3.63558;3.17630;-1.69016;-0.38093;1.54965;0.40287;-1.46282;-1.52732;-0.47791;-2.76569;0.53281;-0.66614;-1.82925;-0.61006;-0.07939;0.39626;-0.58546;-0.59402;-0.51573;14.84189;11.71102;1.87371;-0.99609;0.09814;-0.11719;-11.60938;-4.17188;-8.21875;0.48915;-0.50601;-0.52643;-0.32317;17.06436;13.77764;16.33703;-0.86194;0.33630;0.07996;14.62500;10.59375;28.34375
1.0;0.42993;-0.50183;-0.59758;-0.36500;15.35995;11.37585;11.22752;-0.95115;0.26325;0.05419;-1.15642;2.25336;2.82594;0.12451;0.08886;0.13202;0.17955;2.04779;2.99819;7.23383;0.42303;0.32473;0.10491;46.67163;40.13070;123.47026;0.02899;-0.72925;-0.78320;-0.81042;9.05367;0.99814;0.00014;-2.93408;-0.55322;-0.59863;-304.43750;-156.37500;-305.37500;0.66870;-0.28296;-0.14996;0.03815;17.98428;16.42246;17.99947;0.05176;1.39111;0.65234;135.25000;126.06250;455.93750;0.46304;-0.49380;-0.60852;-0.39606;15.99560;12.65572;16.12585;-0.96167;0.17920;0.06396;2.56250;0.50000;6.46875;1.82554;0.79911;2.86792;0.30772;0.68094;1.74270;-1.44082;6.86944;0.48804;10.13675;11.19898;2.12931;2.32678;-1.31524;-0.28987;1.62993;-0.15560;-1.13102;-1.72876;-0.54036;-1.79897;0.65252;-0.57178;-2.34124;0.30564;0.45944;0.41594;-0.53229;-0.68600;-0.44049;14.31391;11.73798;1.55943;-1.02759;0.11304;0.02856;-9.03125;-11.46875;-51.03125;0.49532;-0.46542;-0.57614;-0.23868;16.97373;12.96500;17.62243;-0.80273;0.37720;0.08447;20.92188;7.64062;47.40625
1.0;-0.78058;0.17056;-0.53202;-0.18791;2.47102;13.74767;7.96858;0.91915;0.12765;-0.32036;-4.08286;1.67958;-1.98119;0.08152;0.13667;0.09807;0.09153;1.22017;6.02318;2.17333;0.22469;0.22775;0.18481;57.53239;35.58722;55.46694;-0.92627;-0.41730;-0.77502;-0.42230;0.30660;0.00037;0.00794;0.40479;-0.62646;-0.92822;-250.62500;-188.00000;-332.68750;-0.47009;0.47003;-0.29034;0.12720;5.91464;17.97199;17.06221;2.48145;2.27344;0.86768;673.00000;161.12500;164.06250;-0.79379;0.17386;-0.53201;-0.18344;2.13429;16.82654;8.20631;0.91821;0.09351;-0.32959;-1.87500;1.31250;-0.09375;2.58084;3.77566;0.43305;0.26800;0.74994;0.37596;3.06250;12.70007;18.96236;3.36006;51.61245;6.54518;8.15654;1.26095;-1.25986;0.18514;0.42651;1.09526;-1.45833;-0.95080;2.47644;2.66260;1.01934;3.83130;-0.20215;-1.55827;-0.82812;0.10020;-0.58101;-0.26939;1.79646;14.99370;7.32331;0.83765;0.00049;-0.41150;-17.31250;-14.00000;-23.95312;-0.75235;0.27058;-0.50082;-0.12640;2.70031;17.23860;9.11429;0.97266;0.20166;-0.26123;9.00000;17.53125;21.39062
1.0;0.38062;-0.62715;-0.48904;-0.38771;15.13116;13.81975;2.43916;-0.94375;0.29861;-0.19999;-1.49109;4.96256;-1.13104;0.12678;0.11703;0.12595;0.16360;1.92410;3.43802;3.59577;0.46047;0.28497;0.24005;52.20532;67.53669;89.96148;0.13153;-0.83759;-0.71179;-0.89038;10.00756;0.02976;0.00797;-3.67969;-0.67725;-1.66162;-462.75000;-167.56250;-225.87500;0.61127;-0.31927;-0.10620;0.00439;17.92371;17.97599;17.99062;0.00293;2.02148;0.17529;84.18750;424.06250;395.06250;0.42538;-0.64117;-0.47882;-0.39978;15.98107;14.15474;0.82699;-0.91992;0.25073;-0.13379;3.62500;2.84375;1.12500;-1.10577;-0.32262;0.63215;1.65134;-0.08684;3.36216;6.59834;13.19157;5.40299;9.67195;30.89631;17.18764;3.76288;-0.33298;0.17737;0.67598;-0.38237;-1.00246;-1.91506;2.50760;-2.96570;1.27460;-2.56798;-4.59887;2.99647;0.80022;0.27122;-0.69147;-0.57390;-0.45688;13.96043;13.64200;0.38897;-1.02722;0.13464;-0.30872;-8.28125;-10.00000;-31.73438;0.48505;-0.54832;-0.41229;-0.31467;16.36459;15.19290;3.07645;-0.73499;0.39343;-0.05481;22.12500;15.06250;29.56250
1.0;-0.38330;0.52770;0.58227;0.40278;15.38334;11.80133;13.86510;-0.94713;0.28731;0.05685;5.27410;4.35721;-1.61918;0.14083;0.08858;0.11753;0.17827;2.31833;2.51981;5.93888;0.40223;0.26148;0.14104;44.65941;44.12503;114.60553;-0.57727;0.33234;0.16010;-0.16144;7.38212;0.99227;0.00107;-3.05371;-0.69775;-0.45850;-261.93750;-82.31250;-306.75000;0.03473;0.75043;0.79498;0.81061;17.91431;17.88360;17.99699;0.06006;1.17529;1.17139;135.62500;159.93750;462.18750;-0.43738;0.50009;0.61462;0.41013;16.39393;12.32867;17.07283;-0.94678;0.19922;0.07739;1.37500;-0.56250;6.87500;0.62018;0.72523;4.27856;2.33555;2.63865;3.99192;0.55029;7.86984;1.69264;10.09815;7.48248;2.01409;3.24523;1.22908;0.90571;-1.97709;-0.91084;-1.75150;-2.09915;-1.46744;-1.61644;0.99801;1.05547;-1.33438;1.43799;0.46081;-0.48106;0.47203;0.56529;0.38997;14.49115;11.91638;10.36680;-0.99451;0.14844;-0.03259;-9.64062;-21.62500;-23.79688;-0.30981;0.55585;0.63863;0.46907;16.87132;12.99449;17.42037;-0.88306;0.39270;0.11047;24.31250;6.56250;30.84375
1.0;0.37017;-0.56017;-0.58357;-0.37503;15.16349;12.13974;13.23183;-0.92299;0.30893;0.02446;2.05726;1.56058;2.97713;0.12179;0.08858;0.10137;0.18733;2.39550;2.19803;6.60103;0.45177;0.34328;0.10870;63.26143;39.08763;109.49805;0.04022;-0.76923;-0.78467;-0.77667;8.46758;5.46257;0.00283;-2.82715;-1.85596;-0.33838;-347.56250;-113.31250;-305.87500;0.52899;-0.39905;-0.20129;0.10809;17.86499;14.14941;17.94464;0.26953;1.41650;0.61475;242.43750;158.00000;446.18750;0.41782;-0.53772;-0.59933;-0.42148;16.30937;12.64621;17.08477;-0.95117;0.23633;0.06299;3.71875;-0.21875;8.84375;0.33572;-0.19784;4.63241;0.70383;0.66548;3.37293;-0.30557;4.91591;6.50456;3.82155;9.20813;4.46331;3.11607;-1.19654;-0.76843;1.87743;0.80212;-1.36366;-2.15734;-1.20257;-1.04374;-0.51171;-0.37004;-1.18335;1.18009;0.08212;0.31120;-0.61867;-0.62350;-0.45767;14.51460;12.40322;9.31243;-1.01648;0.17188;-0.01440;-9.60938;-10.03125;-13.67188;0.45917;-0.49583;-0.57458;-0.37077;16.76186;13.24419;17.44560;-0.77563;0.48669;0.08057;22.14062;5.85938;38.96875
1.0;-0.36075;0.52974;0.59402;0.41649;15.40350;12.13036;13.46692;-0.93233;0.29330;0.09148;0.31729;3.50267;0.06602;0.13526;0.06664;0.10505;0.17050;2.17676;1.66822;6.08473;0.37647;0.28546;0.15226;66.09654;40.06209;108.61791;-0.54150;0.35565;0.16229;-0.17389;7.94304;5.93768;0.02038;-2.92871;-1.07227;-0.34180;-424.43750;-88.75000;-348.81250;-0.00830;0.72742;0.84070;0.81958;17.89231;17.01466;17.98407;0.01758;1.19629;0.84619;245.87500;147.12500;448.50000;-0.42267;0.51486;0.59671;0.44989;16.45307;12.16165;16.43205;-0.95312;0.18530;0.09302;4.50000;-0.43750;6.46875;-0.54444;0.14059;5.34514;3.01368;1.77357;5.83435;0.34331;6.30293;2.39465;2.37728;12.58576;1.82770;4.17078;0.87931;0.57463;-1.61483;-1.31681;-1.46963;-1.75097;-1.45239;-1.37644;0.52109;0.74769;-2.00376;0.94029;0.13089;-0.45749;0.48598;0.55983;0.39961;14.15526;11.57196;15.22654;-0.99988;0.13367;0.00940;-11.07812;-12.56250;-22.68750;-0.24789;0.56812;0.65158;0.48741;16.92231;13.00738;17.06389;-0.80823;0.43433;0.13135;17.64062;10.57812;27.29688
1.0;-0.35188;0.64448;0.49111;0.36926;14.98624;13.71190;3.91959;-0.90687;0.32347;-0.18516;0.61751;4.90950;-0.29186;0.13470;0.12470;0.12887;0.18143;2.11889;2.86166;5.64370;0.43128;0.25679;0.25044;50.78131;59.82313;76.35569;-0.54810;0.38068;0.15271;0.01367;10.35169;0.12686;0.01557;-3.87012;-0.72754;-1.62695;-255.81250;-140.25000;-150.68750;-0.03168;0.87415;0.78925;0.84595;17.93811;17.03008;17.97587;-0.25000;1.75781;0.44385;186.93750;365.06250;424.56250;-0.36374;0.63193;0.48553;0.37744;15.83938;14.54092;1.22714;-0.91528;0.26660;-0.10547;4.96875;0.12500;0.50000;-0.77192;-0.99571;0.50305;-0.10956;-0.82472;4.78543;0.89372;15.78230;4.30927;5.39415;5.02271;10.44923;6.81754;0.47482;0.26006;-0.13743;0.15007;-0.74205;-2.37230;1.57920;-3.10279;0.72768;-1.63806;-0.88414;1.93488;1.51802;-0.47865;0.53978;0.42505;0.25285;13.62319;13.96553;0.66784;-0.97791;0.20312;-0.26990;-10.92188;-15.14062;-37.12500;-0.23790;0.74580;0.56230;0.48648;16.63696;15.27552;2.03955;-0.68762;0.40332;-0.05615;23.17188;20.26562;31.23438
1.0;0.34248;-0.64576;-0.49478;-0.38327;14.97032;13.84736;3.09698;-0.89369;0.35199;-0.17216;-0.61128;3.68438;-2.31524;0.13428;0.11647;0.12335;0.16512;2.15039;2.93597;5.25471;0.43589;0.28117;0.21015;44.60806;59.92141;85.52237;0.06458;-0.83807;-0.71802;-0.88867;9.42076;0.20150;0.00081;-3.73242;-0.44629;-1.20850;-323.50000;-170.00000;-205.62500;0.61652;-0.30859;-0.06989;0.01660;17.93149;17.11047;17.99411;-0.01709;1.41650;0.42480;152.81250;394.50000;422.25000;0.35730;-0.64630;-0.49579;-0.40533;16.11346;14.21863;0.76873;-0.91309;0.26318;-0.09326;1.56250;2.43750;2.43750;-1.15599;-0.32931;1.67567;1.33484;-0.48904;6.57321;2.67656;14.07895;1.11243;3.83278;8.20307;15.38404;6.94015;-0.19611;0.17004;0.93102;-0.17252;-0.89526;-2.58057;2.02645;-2.92465;1.01667;-1.55492;-1.65816;2.45859;1.35458;0.20862;-0.72491;-0.56006;-0.45660;13.16726;13.70047;0.27011;-0.98340;0.18066;-0.31689;-10.87500;-8.93750;-30.06250;0.46027;-0.56079;-0.44159;-0.29327;16.58637;15.08189;2.16016;-0.72607;0.51953;-0.03760;19.62500;14.62500;17.43750
1.0;-0.76651;0.18336;-0.55158;-0.18190;2.21817;13.03057;8.17132;0.96081;0.08754;-0.28671;-5.04708;1.05970;-2.54848;0.07925;0.15354;0.07951;0.07359;1.07530;6.56678;2.29439;0.22616;0.15404;0.14706;62.09383;42.67955;62.12350;-0.92743;-0.49292;-0.73291;-0.37665;0.10349;0.00180;0.32414;0.52100;-0.57764;-0.64502;-354.31250;-160.56250;-317.06250;-0.43866;0.50513;-0.17151;0.03815;7.45322;17.99078;14.86836;2.52246;1.47949;0.14941;594.68750;202.75000;181.31250;-0.78754;0.20142;-0.53729;-0.18829;2.19457;16.72726;8.06202;0.92529;0.07959;-0.33032;-6.50000;1.40625;-3.68750;4.64470;6.74797;4.54598;0.38704;7.27850;-0.37930;2.30772;16.30259;14.99971;-0.37740;39.53405;5.74656;7.12180;1.82816;-1.95512;0.93866;0.25724;1.91257;-1.18769;-0.54371;3.27843;2.11213;0.71483;2.95341;0.72862;-1.20456;-0.81070;0.13908;-0.60347;-0.22266;1.67238;12.91738;7.34049;0.87097;-0.01562;-0.39209;-23.57812;-14.03125;-21.50000;-0.74348;0.25334;-0.51399;-0.13290;2.53126;17.41308;9.02283;0.98779;0.16455;-0.20251;14.23438;14.07812;19.46875
1.0;0.40370;-0.54966;-0.54188;-0.43662;15.86967;11.94641;11.68853;-1.01192;0.21119;0.00021;0.87789;3.15246;-3.33056;0.10700;0.07354;0.12372;0.13612;1.72819;2.81842;7.17073;0.34438;0.29681;0.11854;65.70300;35.74436;114.11942;0.06226;-0.75269;-0.81598;-0.81348;10.33767;1.49843;0.00655;-2.70312;-1.84619;-0.69043;-415.25000;-113.31250;-317.25000;0.55469;-0.36023;-0.06958;-0.06732;17.96087;17.44792;17.99644;-0.51514;1.13281;0.45752;202.12500;131.62500;465.50000;0.43765;-0.52615;-0.56122;-0.46841;16.76014;12.59600;16.71862;-0.96313;0.14209;0.03394;0.21875;0.65625;1.84375;2.11840;0.94686;5.43032;1.33669;1.21183;2.84661;-1.26533;11.67425;10.63903;5.57348;15.40020;2.85216;3.49690;-1.73060;-0.72902;2.10330;-0.20817;-1.47307;-2.00373;-0.72305;-3.07491;-1.09564;-1.39974;-2.68240;0.69363;0.07984;0.41940;-0.57208;-0.59508;-0.47763;15.21241;12.23002;2.02799;-1.02673;0.11877;-0.05115;-6.32812;-5.54688;-5.45312;0.45752;-0.51538;-0.55367;-0.36938;16.98388;13.40391;17.05557;-0.87988;0.27637;0.07129;12.40625;5.64062;23.45312
1.0;0.39932;-0.54233;-0.56934;-0.40869;15.49279;11.89024;10.84165;-0.95938;0.29129;0.01334;2.21419;1.49375;-1.68632;0.10409;0.08973;0.12035;0.14813;1.60818;2.67941;7.06269;0.39215;0.29057;0.17796;54.89883;33.67916;101.98161;-0.03314;-0.71942;-0.79718;-0.81476;8.79741;0.84790;0.02498;-3.76660;-1.38232;-0.67920;-450.50000;-68.25000;-295.87500;0.60272;-0.37640;-0.13776;0.00745;17.72943;17.34571;17.98576;-0.40527;1.72998;0.74023;207.68750;159.56250;515.12500;0.42911;-0.49304;-0.60107;-0.42877;15.91041;11.92853;16.13549;-0.94678;0.21045;0.03247;1.09375;2.06250;3.84375;5.11810;-1.27125;4.72137;1.61724;4.71760;2.14059;-1.52657;20.51705;7.28896;1.88931;21.96040;3.55594;6.24303;-2.09355;-0.41216;2.14310;-0.41818;-1.88968;-1.47587;-0.53354;-3.97790;0.21130;-0.81238;-3.06617;1.13828;0.73468;0.39554;-0.63988;-0.62318;-0.46085;14.74931;11.36821;1.51278;-0.98462;0.14319;-0.07532;-6.81250;-13.53125;-17.64062;0.45084;-0.47603;-0.56409;-0.30116;16.64875;13.65158;16.55101;-0.80444;0.45374;0.14746;21.85938;12.70312;23.00000
1.0;-0.77133;0.01528;-0.57109;-0.15469;2.59666;14.69158;10.02709;0.91228;0.22055;-0.24516;-0.96996;2.34773;-1.86764;0.09019;0.15405;0.11559;0.09806;1.56443;3.37193;3.17062;0.27729;0.20695;0.21551;50.60985;39.54309;62.15867;-0.91925;-0.25427;-0.79669;-0.42694;0.32999;0.38082;0.00885;0.31641;-0.92627;-0.84424;-94.87500;-197.62500;-348.81250;-0.49371;0.47998;-0.29376;0.05994;6.08868;17.97268;17.99227;2.49121;0.94824;0.59766;420.18750;116.00000;157.50000;-0.79169;0.00684;-0.58340;-0.13519;2.15176;15.75175;10.34420;0.90991;0.19312;-0.23169;-4.90625;1.56250;-2.06250;1.13572;0.93300;-0.22033;-0.39103;-0.61061;3.89047;3.13299;8.88448;3.62967;1.30448;29.88885;4.45618;8.94594;1.17529;0.83528;0.26361;-0.14303;0.74913;-2.16355;-0.78247;1.99375;-0.33926;0.68991;4.29937;-0.66790;-1.76859;-0.83289;-0.08484;-0.63722;-0.23795;1.44786;15.05679;9.46342;0.75977;0.09717;-0.40234;-25.73438;-14.98438;-14.35938;-0.74271;0.08948;-0.51202;-0.09042;3.62274;16.35924;11.01890;1.01550;0.33508;-0.14429;12.98438;15.54688;13.96875
1.0;0.38232;-0.54175;-0.54713;-0.44004;15.47256;11.37920;12.55322;-0.98915;0.24638;0.05479;2.77102;3.25183;-0.53308;0.13180;0.09768;0.12709;0.15605;1.97914;2.85150;6.13896;0.41254;0.26413;0.16850;56.35710;33.25545;127.80303;-0.02313;-0.78278;-0.75623;-0.80896;9.33605;2.45523;0.00679;-3.13428;-0.38818;-0.76367;-308.06250;-52.37500;-382.50000;0.59473;-0.32867;-0.07001;-0.05627;17.77216;17.77107;17.98748;-0.22363;1.23535;0.47559;282.06250;145.00000;444.43750;0.42456;-0.50613;-0.58786;-0.44638;16.24425;11.78757;16.08216;-0.95142;0.14404;0.09204;1.37500;-0.25000;5.06250;1.38916;-0.43938;4.24493;0.26233;1.10387;0.96551;-0.38081;8.75962;0.57655;2.33247;9.12172;2.73222;2.59174;-1.34820;-0.56398;2.00489;0.19398;-1.39413;-1.31747;-1.09863;-2.40405;1.02435;-0.71871;-1.02534;1.44866;0.09178;0.34149;-0.61218;-0.60963;-0.51993;14.62994;10.89140;8.57174;-0.99377;0.08984;-0.02283;-9.79688;-13.73438;-12.87500;0.46942;-0.47481;-0.54007;-0.39630;16.89833;13.65583;16.77299;-0.80481;0.39026;0.12146;24.56250;6.10938;36.54688
1.0;0.42910;-0.53349;-0.57565;-0.33960;15.23805;12.06289;10.20154;-0.90419;0.30304;-0.03027;0.92689;2.32311;-5.11538;0.13114;0.08359;0.10978;0.21996;2.52594;2.80719;7.19036;0.44004;0.24294;0.18185;40.64230;39.22325;113.54960;-0.04266;-0.78412;-0.77020;-0.80396;6.81933;0.03904;0.00360;-2.95166;-0.27930;-1.33496;-278.93750;-119.43750;-346.68750;0.57703;-0.33649;-0.17273;0.26086;17.87643;16.05831;17.98571;0.21924;1.23486;0.74609;219.81250;151.00000;440.12500;0.47150;-0.49780;-0.59302;-0.42761;16.50172;12.59639;13.76820;-0.96094;0.17578;0.03369;-0.37500;0.75000;4.75000;3.86047;-0.04160;4.48539;0.35037;1.86764;2.74418;-1.75954;4.96746;1.58364;9.28243;9.95244;3.14826;3.58666;-2.14025;-0.50746;1.81757;0.61814;-1.57150;-1.74448;-0.25184;-0.79010;1.34693;-2.07927;-0.54387;0.52496;0.06404;0.44177;-0.60236;-0.61908;-0.45172;14.09859;11.86378;2.25894;-0.99658;0.14014;-0.09326;-14.25000;-7.87500;-12.12500;0.49213;-0.48108;-0.55640;-0.22784;16.97111;13.67267;17.01778;-0.81348;0.43457;0.08447;16.87500;13.56250;27.25000
1.0;0.36953;-0.53950;-0.59584;-0.40710;15.38539;11.88260;14.02318;-0.94998;0.31500;0.07731;-2.53882;2.97714;0.98388;0.13053;0.06652;0.09107;0.14816;2.14504;2.21653;5.80512;0.35615;0.29380;0.16179;50.37534;27.74977;124.70788;-0.08777;-0.74414;-0.77356;-0.74164;7.45693;2.81964;0.01676;-2.45117;-0.74658;-1.74951;-381.31250;-70.56250;-336.68750;0.53986;-0.36670;-0.21661;0.10956;17.77333;15.88381;17.99623;-0.04053;1.95508;0.71240;136.50000;130.62500;480.00000;0.42026;-0.51895;-0.59525;-0.43951;16.30400;12.31458;16.98536;-0.94946;0.19702;0.08325;-0.53125;-0.06250;0.59375;2.51254;1.24687;4.95284;3.11175;3.68958;4.71620;1.10105;3.86937;4.18271;43.69078;16.79854;3.28894;3.15496;-1.67313;-0.96402;1.78946;1.41456;-2.03331;-2.38111;-1.65284;-1.03786;1.38450;-3.69261;-2.91955;1.31106;0.38631;0.31322;-0.54767;-0.64204;-0.45052;14.64244;12.16478;15.73090;-0.99268;0.17627;0.03040;-8.65625;-9.89062;-6.59375;0.44447;-0.50635;-0.59009;-0.39307;16.64823;12.79399;17.21384;-0.83142;0.40820;0.10657;16.28125;3.71875;29.65625
1.0;0.41497;-0.51979;-0.55332;-0.44452;15.71275;10.93793;13.13546;-0.98726;0.20764;0.04805;5.74279;0.20473;-0.68970;0.09508;0.08482;0.14075;0.13370;1.42889;3.11065;5.79894;0.38557;0.29784;0.13692;53.86329;28.98454;114.64642;0.09125;-0.74152;-0.79486;-0.80341;11.62531;1.18396;0.06861;-3.28369;-0.99072;-0.55859;-241.06250;-65.43750;-336.87500;0.62317;-0.33160;-0.08600;-0.12463;17.83234;16.77554;17.99677;-0.39307;1.73828;1.16846;142.50000;113.31250;474.50000;0.43024;-0.51074;-0.59692;-0.43872;16.04039;12.03932;16.53387;-0.96704;0.14478;0.09155;3.06250;-1.50000;7.84375;0.22208;-0.57927;2.79032;1.03185;-0.17215;0.15608;0.10628;11.20684;3.57721;15.52408;3.39096;2.73129;3.40599;-0.47249;-0.16470;1.73014;-0.53103;-0.79583;-1.19716;-1.22204;-2.75643;0.76201;0.84174;-0.84235;1.17676;0.54334;0.35323;-0.58588;-0.61751;-0.49408;14.77934;10.95065;8.71317;-1.05432;0.08069;-0.03394;-15.18750;-14.78125;-35.25000;0.48004;-0.45860;-0.53427;-0.38728;16.90176;12.95218;17.14365;-0.79565;0.29871;0.11633;35.39062;6.29688;40.34375
